player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
74566,S. Mbangula,Samuel-Germain Kinduelu Mbangula Tshifunda,"LM, LW",72,84,6000000,15000,21,1/16/2004,179,65,19.0,Bundesliga,38.0,SV Werder Bremen,LM,19.0,,7/23/2025,2028.0,7,Belgium,,,Right,3,3,1,Lean (170-185),11400000.0,,,78.0,69.0,66.0,74.0,34.0,55.0,70,69,59,68,71,76,70,69,60,75,75,80,70,68,75,73,61,73,46,67,55,26,69,61,65,61,33,33,35,14,10,14,15,11,,69+2,69+2,69+2,71+0,71+0,71+0,71+0,71+0,70+2,70+2,70+2,71+2,64+2,64+2,64+2,71+2,57+2,52+2,52+2,52+2,57+2,54+2,45+2,45+2,45+2,54+2,19+2
224591,Y. Bodiger,Lauren,"CDM, CM",68,68,1000000,4000,30,2/9/1995,188,80,54.0,La Liga 2,1894.0,AD Ceuta FC,LDM,14.0,,7/24/2025,2026.0,18,France,,,Left,3,2,1,Lean (185+),1600000.0,,"Aerial Fortress, Press Proven",50.0,57.0,66.0,63.0,65.0,74.0,63,52,61,66,44,63,67,69,68,68,51,50,49,64,51,67,70,75,77,63,68,68,58,68,59,65,67,65,61,14,12,9,13,16,,60+2,60+2,60+2,61+0,62+0,62+0,62+0,61+0,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2,65+2,67+1,67+1,67+1,65+2,64+2,66+2,66+2,66+2,64+2,19+2
270674,Alberto Costa,Alberto Oliveira Baio,"RB, RM",69,80,3000000,5000,21,9/29/2003,186,79,308.0,Primeira Liga,236.0,FC Porto,RB,20.0,,7/24/2025,2030.0,38,Portugal,,,Right,2,2,1,Lean (185+),6600000.0,,,68.0,59.0,64.0,68.0,66.0,67.0,70,54,62,65,48,70,60,48,59,72,70,67,54,72,58,74,74,59,71,58,63,60,65,66,46,61,68,68,69,13,8,12,5,8,,65+2,65+2,65+2,67+0,67+0,67+0,67+0,67+0,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,16+2
206171,Júnior Urso,Ocimar de Almeida Júnior,"CDM, CM",67,67,200000,3000,36,3/10/1989,182,72,39.0,Major League Soccer,698.0,Houston Dynamo,RDM,30.0,,2/11/2025,2025.0,54,Brazil,,,Right,3,3,1,Normal (170-185),300000.0,,"Jockey, Slide Tackle, Bruiser",63.0,63.0,62.0,66.0,65.0,72.0,51,60,69,68,31,66,42,58,67,66,60,66,60,66,70,74,74,67,74,69,75,64,60,65,48,70,64,66,61,9,11,14,9,12,,65+2,65+2,65+2,63+0,65+0,65+0,65+0,63+0,65+2,65+2,65+2,63+2,66+1,66+1,66+1,63+2,63+2,66+1,66+1,66+1,63+2,64+2,67+0,67+0,67+0,64+2,17+2
211302,G. Lapadula,Gianluca Lapadula,ST,71,71,800000,3000,35,2/7/1990,178,71,32.0,Serie B,110741.0,Spezia,RES,10.0,,1/31/2025,2026.0,59,Peru,,,Left,4,3,1,Normal (170-185),1300000.0,,,66.0,72.0,58.0,69.0,40.0,68.0,50,74,70,66,74,67,52,63,48,70,65,67,73,69,73,76,71,61,65,59,83,34,79,61,72,73,35,39,38,9,15,15,11,12,,71+0,71+0,71+0,67+0,69+0,69+0,69+0,67+0,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2,53+2,53+2,53+2,53+2,53+2,52+2,52+2,52+2,52+2,52+2,18+2
230502,Dênildo Stein,Dênis Rubens Stein Rebelo,"ST, CAM",75,75,1900000,20000,37,2/29/1988,180,71,7.0,Série A,568.0,Cruzeiro,ST,10.0,,6/18/2025,2028.0,54,Brazil,,,Left,3,3,1,Normal (170-185),4200000.0,,Rapid,76.0,76.0,61.0,73.0,30.0,65.0,61,78,77,62,77,76,62,63,55,75,73,78,62,79,56,76,82,61,69,73,57,34,72,65,64,65,22,23,22,8,14,12,16,12,,75+0,75+0,75+0,72+0,74+0,74+0,74+0,72+0,71+2,71+2,71+2,70+2,64+2,64+2,64+2,70+2,52+2,50+2,50+2,50+2,52+2,50+2,46+2,46+2,46+2,50+2,20+2
220534,S. Luperto,Sebastiano Luperto,CB,76,77,7000000,13000,28,9/6/1996,190,83,31.0,Serie A,1842.0,Cagliari,LCB,6.0,,7/8/2024,2028.0,27,Italy,,,Left,3,2,1,Lean (185+),13100000.0,,Intercept,64.0,48.0,60.0,63.0,78.0,75.0,58,42,77,68,45,58,49,40,61,66,65,63,65,77,62,62,81,74,74,48,77,76,48,53,46,74,82,78,74,12,6,12,11,6,,60+2,60+2,60+2,59+0,59+0,59+0,59+0,59+0,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,71+2,72+2,72+2,72+2,71+2,72+2,76+1,76+1,76+1,72+2,16+2
256634,C. Viet,Christian Viet,"CAM, CM, CDM",66,69,1100000,850,26,3/27/1999,181,75,2076.0,3. Liga,1825.0,MSV Duisburg,CAM,10.0,,7/1/2022,2029.0,21,Germany,,,Right,3,3,1,Lean (170-185),1700000.0,,"Incisive Pass, Inventive, Jockey",74.0,52.0,64.0,69.0,59.0,69.0,62,57,59,66,44,67,54,60,66,67,77,72,82,68,78,45,72,84,62,49,65,55,66,66,41,65,59,60,59,13,6,15,10,10,,62+2,62+2,62+2,66+0,64+0,64+0,64+0,66+0,66+2,66+2,66+2,68+1,66+2,66+2,66+2,68+1,65+2,64+2,64+2,64+2,65+2,64+2,61+2,61+2,61+2,64+2,16+2
261264,D. Affengruber,David Leopold Affengruber,CB,75,84,11500000,18000,24,3/19/2001,185,79,53.0,La Liga,468.0,Elche CF,CB,22.0,,8/29/2024,2026.0,4,Austria,,,Right,3,2,1,Normal (185+),27600000.0,,,73.0,41.0,56.0,69.0,75.0,83.0,30,38,75,71,34,68,38,33,71,68,74,72,71,74,77,46,87,89,83,42,76,75,56,53,41,74,76,74,73,8,15,5,11,12,,60+2,60+2,60+2,60+0,61+0,61+0,61+0,60+0,63+2,63+2,63+2,63+2,67+2,67+2,67+2,63+2,69+2,73+2,73+2,73+2,69+2,71+2,75+2,75+2,75+2,71+2,18+2
215970,B. Bolingoli,Boli Bolingoli-Mbombo,"LB, LM, LW",65,65,625000,5000,30,7/1/1995,181,74,4.0,Pro League,232.0,Standard de Liège,SUB,5.0,,7/5/2024,2026.0,7,Belgium,,,Left,2,3,1,Lean (170-185),938000.0,,Rapid,76.0,57.0,59.0,67.0,59.0,71.0,65,54,59,62,46,67,58,38,54,63,76,76,78,58,78,63,77,75,72,57,62,57,64,56,65,64,55,62,61,7,8,16,13,14,,62+2,62+2,62+2,64+0,63+0,63+0,63+0,64+0,62+2,62+2,62+2,64+1,61+2,61+2,61+2,64+1,64+1,61+2,61+2,61+2,64+1,63+2,62+2,62+2,62+2,63+2,16+2
248231,H. López Muñoz,Hernán Darío López Muñoz,"CAM, RM, LM, CM",73,77,4400000,7000,24,9/7/2000,168,67,353.0,Liga Profesional de Fútbol,111019.0,Argentinos Juniors,SUB,23.0,San Jose Earthquakes,,2026.0,52,Argentina,,,Left,2,5,1,Normal (170-),,,"Pinged Pass, First Touch, Trickster, Press Proven",82.0,67.0,67.0,79.0,36.0,59.0,59,66,39,70,64,81,59,59,71,77,85,80,84,64,87,74,62,64,58,66,55,29,70,71,57,75,33,41,39,12,15,8,8,9,,68+2,68+2,68+2,73+0,72+0,72+0,72+0,73+0,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,57+2,55+2,55+2,55+2,57+2,53+2,46+2,46+2,46+2,53+2,17+2
213418,C. Akpom,Chuba Amechi Akpom,ST,76,76,7500000,20000,29,10/9/1995,186,81,14.0,Championship,94.0,Ipswich Town,SUB,29.0,Ajax,,2026.0,14,England,,,Right,3,3,1,Normal (185+),,,"Precision Header, Press Proven",76.0,75.0,59.0,71.0,32.0,74.0,52,78,76,69,67,69,55,46,51,72,75,77,75,78,66,78,88,71,79,68,64,29,79,60,66,72,23,31,22,8,15,10,6,13,,76+0,76+0,76+0,71+0,73+0,73+0,73+0,71+0,70+2,70+2,70+2,69+2,64+2,64+2,64+2,69+2,53+2,51+2,51+2,51+2,53+2,50+2,49+2,49+2,49+2,50+2,18+2
242108,K. Grozos,Kostandinos GrozosΚωνσταντίνος Γκρόζος,"CB, CM, CDM",64,69,800000,1000,24,8/10/2000,178,72,351.0,A-League Men,111398.0,Newcastle Jets,CB,17.0,,9/15/2021,2026.0,195,Australia,,,Right,3,2,1,Normal (170-185),1100000.0,,Pinged Pass,68.0,53.0,63.0,62.0,63.0,75.0,59,49,60,64,45,58,63,63,64,62,69,67,77,60,72,60,76,82,76,60,65,62,54,62,48,67,64,64,60,6,14,15,6,10,,59+2,59+2,59+2,60+0,59+0,59+0,59+0,60+0,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,64+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,64+2,15+2
239553,T. Bayliss,Thomas David Bayliss,"CM, CAM, CDM",65,68,925000,1000,26,4/6/1999,183,78,60.0,League One,149.0,Lincoln City,LDM,8.0,,7/1/2024,2028.0,14,England,,,Right,3,3,1,Lean (170-185),1700000.0,,Technical,75.0,59.0,65.0,66.0,59.0,68.0,62,61,57,66,48,66,65,60,64,66,78,73,69,64,65,63,73,74,66,55,63,56,62,66,52,67,59,62,58,9,7,8,11,8,,63+2,63+2,63+2,66+0,65+0,65+0,65+0,66+0,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,64+2,63+2,63+2,63+2,64+2,64+2,61+2,61+2,61+2,64+2,15+2
219595,D. Quiñones,Déinner Alexander Quiñones Quiñones,"RM, LM, RW",68,68,1200000,10000,29,8/16/1995,173,79,336.0,Categoría Primera A,101106.0,Once Caldas,SUB,70.0,,7/7/2025,2026.0,56,Colombia,,,Left,3,3,1,Normal (170-185),2600000.0,,"Finesse Shot, Technical",86.0,61.0,63.0,71.0,46.0,66.0,61,56,44,63,33,73,63,76,60,68,87,86,84,55,82,70,68,69,69,70,54,54,63,64,57,59,48,41,37,12,10,13,13,13,,63+2,63+2,63+2,68+0,66+0,66+0,66+0,68+0,67+1,67+1,67+1,67+1,62+2,62+2,62+2,67+1,59+2,56+2,56+2,56+2,59+2,57+2,52+2,52+2,52+2,57+2,17+2
188621,A. Meijers,Aaron Meijers,"LB, LM",64,64,130000,2000,37,10/28/1987,176,77,10.0,Eredivisie,645.0,FC Volendam,SUB,14.0,,7/31/2025,2026.0,34,Netherlands,,,Left,4,3,1,Normal (170-185),189000.0,,,61.0,55.0,62.0,61.0,63.0,69.0,57,47,64,62,58,61,70,68,64,59,59,63,58,64,73,66,77,66,70,60,67,62,60,61,56,69,64,62,64,7,15,7,10,15,,60+2,60+2,60+2,59+0,60+0,60+0,60+0,59+0,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,62+2,63+1,63+1,63+1,62+2,62+2,64+0,64+0,64+0,62+2,17+2
255703,L. Le Roux,Luke Gareth Le Roux,"CM, CDM",66,71,1200000,6000,25,3/10/2000,184,70,14.0,Championship,1790.0,Portsmouth,SUB,16.0,,7/25/2025,2028.0,140,South Africa,,,Right,3,2,1,Lean (170-185),2400000.0,,Bruiser,62.0,59.0,62.0,67.0,60.0,71.0,51,60,52,68,51,63,56,48,66,67,73,53,78,65,79,59,67,80,65,58,76,63,61,64,55,62,60,62,58,13,8,8,15,14,,61+2,61+2,61+2,63+0,63+0,63+0,63+0,63+0,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,63+2,66+2,66+2,66+2,63+2,62+2,62+2,62+2,62+2,62+2,18+2
272602,V. Carboni,Valentín Carboni,"CAM, ST, RM, CM",72,84,5500000,15000,20,3/5/2005,185,78,31.0,Serie A,110556.0,Genoa,RM,23.0,Inter,,2026.0,52,Argentina,,,Left,3,3,1,Normal (185+),,,,61.0,70.0,73.0,73.0,46.0,48.0,68,70,67,76,71,75,73,70,72,75,60,62,63,75,66,73,59,42,46,67,60,33,70,72,65,70,47,50,37,13,8,11,13,7,,69+2,69+2,69+2,71+0,72+0,72+0,72+0,71+0,72+2,72+2,72+2,70+2,68+2,68+2,68+2,70+2,56+2,58+2,58+2,58+2,56+2,54+2,52+2,52+2,52+2,54+2,17+2
277211,Franculino,Franculino Gluda Djú,ST,72,81,5500000,16000,21,6/28/2004,186,70,1.0,Superliga,1516.0,FC Midtjylland,RS,7.0,,7/1/2023,2029.0,119,Guinea-Bissau,,,Left,3,2,1,Normal (185+),8300000.0,,Press Proven,78.0,71.0,63.0,72.0,37.0,70.0,59,73,69,68,67,73,58,53,63,72,75,80,77,68,73,70,80,69,75,68,54,31,71,62,64,65,42,29,24,10,12,8,12,7,,72+2,72+2,72+2,70+0,71+0,71+0,71+0,70+0,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,54+2,53+2,53+2,53+2,54+2,52+2,49+2,49+2,49+2,52+2,16+2
225251,J. Soltvedt,Joachim Soltvedt,"LB, LM",67,67,900000,3000,29,9/9/1995,188,77,41.0,Eliteserien,919.0,SK Brann,LB,17.0,,8/22/2023,2026.0,36,Norway,,,Left,3,2,1,Lean (185+),1100000.0,,Whipped Pass,69.0,59.0,62.0,61.0,62.0,68.0,66,59,59,62,43,60,64,65,59,64,70,68,60,61,72,60,69,76,66,61,62,60,62,60,56,50,62,65,64,10,16,13,12,10,,61+2,61+2,61+2,63+0,62+0,62+0,62+0,63+0,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,65+2,63+2,63+2,63+2,65+2,65+2,63+2,63+2,63+2,65+2,17+2
197860,Ivo Pinto,Ivo Daniel Ferreira Mendonça Pinto,"RB, RM",69,69,425000,4000,35,1/7/1990,182,73,10.0,Eredivisie,634.0,Fortuna Sittard,RB,12.0,,7/1/2022,2026.0,38,Portugal,,,Right,3,2,1,Normal (170-185),616000.0,,Whipped Pass,78.0,46.0,63.0,65.0,64.0,72.0,70,38,59,64,44,63,66,55,63,66,76,80,68,68,63,61,76,74,72,49,68,63,52,57,44,70,64,65,65,10,11,14,12,16,,58+2,58+2,58+2,62+0,60+0,60+0,60+0,62+0,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,68+1,65+2,65+2,65+2,68+1,67+2,66+2,66+2,66+2,67+2,18+2
266728,D. Bîrligea,Daniel Bîrligea,ST,73,76,4099999,7000,25,4/19/2000,184,70,330.0,Liga I,100761.0,FCSB,ST,9.0,,9/3/2024,2029.0,39,Romania,SUB,9.0,Right,4,3,1,Normal (170-185),6000000.0,,"Precision Header, Low Driven Shot",82.0,70.0,60.0,70.0,31.0,80.0,56,75,70,68,52,69,58,45,58,71,81,83,72,70,71,72,85,79,79,64,80,23,75,56,62,72,19,35,35,9,8,10,12,14,,73+2,73+2,73+2,70+0,71+0,71+0,71+0,70+0,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,54+2,52+2,52+2,52+2,54+2,52+2,50+2,50+2,50+2,52+2,17+2
261097,A. Costa,Ayrton Enrique Costa,"LB, CB",74,77,5000000,15000,25,7/12/1999,179,73,353.0,Liga Profesional de Fútbol,1877.0,Boca Juniors,SUB,32.0,,1/17/2025,2028.0,52,Argentina,,,Left,3,3,1,Normal (170-185),7400000.0,,"Block, Slide Tackle, Bruiser",72.0,46.0,63.0,65.0,74.0,75.0,64,42,65,67,41,62,44,42,61,65,73,72,71,70,66,55,78,73,75,46,76,75,56,65,46,71,74,75,77,10,5,6,11,8,,59+2,59+2,59+2,62+0,61+0,61+0,61+0,62+0,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,71+2,71+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,15+2
229377,M. Käit,Mattias Käit,"CM, CDM",65,66,825000,3000,27,6/29/1998,187,76,189.0,Super League,1715.0,FC Thun,SUB,14.0,,7/15/2025,2027.0,208,Estonia,,,Right,3,3,1,Lean (185+),1300000.0,,,69.0,61.0,62.0,63.0,64.0,70.0,50,61,58,68,52,61,60,44,65,62,67,71,68,66,68,67,69,71,70,59,67,66,64,65,50,62,64,64,63,12,7,15,14,7,,63+2,63+2,63+2,63+0,64+0,64+0,64+0,63+0,64+2,64+2,64+2,63+2,65+1,65+1,65+1,63+2,64+2,66+0,66+0,66+0,64+2,64+2,65+1,65+1,65+1,64+2,16+2
197391,L. Vilsvik,Lars-Christopher Horst Jan Vilsvik,"RB, RM",66,66,190000,1000,36,10/18/1988,183,73,41.0,Eliteserien,922.0,Strømsgodset IF,RB,26.0,,1/1/2010,2025.0,36,Norway,,,Right,4,3,1,Lean (170-185),238000.0,,"Whipped Pass, Long Throw",46.0,57.0,65.0,63.0,66.0,71.0,68,52,65,65,58,62,66,62,61,65,53,40,54,68,74,67,69,77,71,56,62,68,63,64,55,65,67,64,63,13,10,10,15,8,,61+2,61+2,61+2,60+0,61+0,61+0,61+0,60+0,61+2,61+2,61+2,62+2,64+2,64+2,64+2,62+2,65+1,66+0,66+0,66+0,65+1,64+2,65+1,65+1,65+1,64+2,18+2
212240,K. Karaman,Kenan Karaman,"CAM, ST, CM",73,73,2500000,11000,31,3/5/1994,189,84,20.0,2. Bundesliga,34.0,FC Schalke 04,RAM,19.0,,9/1/2022,2028.0,48,Turkey,,,Right,3,3,1,Lean (185+),3900000.0,,"Precision Header, Low Driven Shot, Gamechanger, Aerial Fortress",73.0,72.0,67.0,74.0,28.0,72.0,67,74,72,72,68,76,47,52,64,74,75,71,73,72,68,73,82,80,72,68,61,22,73,71,68,64,24,24,18,6,12,13,8,15,,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,67+2,67+2,67+2,73+0,53+2,52+2,52+2,52+2,53+2,50+2,45+2,45+2,45+2,50+2,17+2
205365,J. Kopic,Jan Kopic,"RM, LM, RW",72,72,950000,13000,35,6/4/1990,179,81,319.0,První liga,110468.0,Viktoria Plzeň,RM,10.0,,7/1/2015,2026.0,12,Czechia,,,Right,3,3,1,Normal (170-185),2100000.0,,,75.0,69.0,68.0,72.0,39.0,59.0,72,66,48,68,67,73,68,64,64,71,76,75,74,70,70,75,63,65,58,72,53,36,72,70,59,75,38,40,33,11,14,13,11,6,,68+2,68+2,68+2,71+0,71+0,71+0,71+0,71+0,70+2,70+2,70+2,71+1,66+2,66+2,66+2,71+1,57+2,55+2,55+2,55+2,57+2,54+2,48+2,48+2,48+2,54+2,17+2
233023,F. Gil,Faber Andrés Gil Mosquera,"ST, RW",69,69,1400000,8000,30,3/14/1995,179,69,336.0,Categoría Primera A,112992.0,Atlético Bucaramanga,SUB,17.0,,7/15/2025,2028.0,56,Colombia,,,Right,3,2,1,Normal (170-185),3100000.0,,,74.0,68.0,63.0,71.0,42.0,66.0,60,70,65,67,64,73,50,62,60,70,75,74,74,69,68,65,76,65,70,66,55,42,72,65,70,67,39,39,35,13,13,11,9,9,,69+0,69+0,69+0,70+-1,70+-1,70+-1,70+-1,70+-1,69+0,69+0,69+0,69+0,64+2,64+2,64+2,69+0,57+2,55+2,55+2,55+2,57+2,55+2,52+2,52+2,52+2,55+2,17+2
268375,F. Sjøvold,Fredrik Sjøvold,"RB, RW, RM",69,76,2700000,3000,21,8/17/2003,168,62,41.0,Eliteserien,918.0,FK Bodø/Glimt,RB,20.0,,1/8/2022,2028.0,36,Norway,,,Right,4,2,1,Lean (170-),4099999.0,,Long Ball Pass,80.0,52.0,63.0,68.0,62.0,62.0,66,50,56,65,44,65,58,45,62,65,83,78,82,64,90,56,68,80,53,52,58,64,64,64,40,62,61,63,62,6,14,12,11,14,,60+2,60+2,60+2,65+0,63+0,63+0,63+0,65+0,65+2,65+2,65+2,67+2,64+2,64+2,64+2,67+2,67+2,64+2,64+2,64+2,67+2,67+2,61+2,61+2,61+2,67+2,17+2
256097,Javi López,Javier López Carballo,"LB, LM",73,80,6000000,23000,23,3/25/2002,184,80,53.0,La Liga,110827.0,Real Oviedo,SUB,25.0,Real Sociedad,,2026.0,45,Spain,,,Left,3,2,1,Lean (170-185),,,,72.0,45.0,66.0,69.0,71.0,69.0,71,45,65,69,33,70,67,31,62,70,71,72,74,70,55,55,74,74,68,36,66,71,68,67,36,63,71,72,69,11,13,14,14,11,,61+2,61+2,61+2,66+0,65+0,65+0,65+0,66+0,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,71+2,69+2,69+2,69+2,71+2,71+2,70+2,70+2,70+2,71+2,19+2
277869,M. Kayode,Michael Olabode Kayode,"RB, RM",73,81,6500000,33000,20,7/10/2004,179,70,13.0,Premier League,1925.0,Brentford,RB,33.0,,6/1/2025,2030.0,27,Italy,,,Right,3,3,1,Normal (170-185),13700000.0,,Long Throw,74.0,41.0,63.0,72.0,72.0,70.0,71,32,65,67,50,74,59,34,50,74,71,76,58,72,68,52,74,64,70,39,75,74,71,64,40,67,73,73,72,9,8,8,14,14,,61+2,61+2,61+2,66+0,65+0,65+0,65+0,66+0,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,71+2,69+2,69+2,69+2,71+2,71+2,72+2,72+2,72+2,71+2,18+2
247668,K. N'Dri,Konan Ignace Jocelyn N'Dri,"RM, RW, ST",67,73,1600000,5000,24,10/27/2000,174,73,31.0,Serie A,347.0,Lecce,RES,11.0,,2/2/2025,2027.0,108,Ivory Coast,,,Left,3,3,1,Normal (170-185),3200000.0,,,87.0,63.0,59.0,71.0,55.0,60.0,60,64,62,63,60,71,56,48,62,68,89,85,84,56,80,71,76,53,58,57,68,54,62,53,51,63,55,54,53,6,11,5,14,6,,66+2,66+2,66+2,67+0,66+0,66+0,66+0,67+0,65+2,65+2,65+2,66+2,60+2,60+2,60+2,66+2,61+2,58+2,58+2,58+2,61+2,60+2,59+2,59+2,59+2,60+2,14+2
221306,M. Barrios,Michael David Barrios Puerta,"RM, ST, LM, RW",71,71,875000,15000,34,4/21/1991,162,61,336.0,Categoría Primera A,101106.0,Once Caldas,RM,7.0,,7/5/2024,2025.0,56,Colombia,,,Right,3,3,1,Stocky (170-),1900000.0,,"Acrobatic, Rapid",83.0,69.0,65.0,73.0,40.0,53.0,67,69,54,65,70,73,65,65,60,69,85,82,85,59,86,74,60,71,44,67,52,34,69,69,59,72,54,31,25,9,8,11,15,9,,67+2,67+2,67+2,71+0,70+0,70+0,70+0,71+0,69+2,69+2,69+2,70+1,63+2,63+2,63+2,70+1,56+2,52+2,52+2,52+2,56+2,53+2,46+2,46+2,46+2,53+2,16+2
254075,L. Suhr,Leandro Suhr Avondet,"RM, ST, RW",67,67,1100000,6000,27,9/24/1997,175,81,353.0,Liga Profesional de Fútbol,112713.0,Club Atlético Sarmiento,RM,15.0,,1/5/2023,2025.0,60,Uruguay,,,Right,3,3,1,Normal (170-185),1600000.0,,,77.0,65.0,60.0,68.0,39.0,72.0,62,64,65,65,68,69,62,70,54,67,78,77,75,62,71,64,83,76,77,70,51,38,64,52,65,47,44,28,32,15,10,13,12,12,,67+0,67+0,67+0,67+0,66+0,66+0,66+0,67+0,65+2,65+2,65+2,66+1,60+2,60+2,60+2,66+1,56+2,52+2,52+2,52+2,56+2,53+2,50+2,50+2,50+2,53+2,18+2
259205,N. Ahamada,Naouirou Mohamed Ahamada,"CM, CAM, RM",68,75,2400000,27000,23,3/29/2002,183,73,13.0,Premier League,1799.0,Crystal Palace,SUB,29.0,,1/31/2023,2026.0,18,France,,,Right,3,2,1,Lean (170-185),5000000.0,,,67.0,62.0,65.0,71.0,61.0,62.0,57,62,56,71,48,72,48,46,64,70,74,61,75,70,77,70,67,64,58,61,70,64,65,72,49,62,55,67,59,13,9,7,5,9,,65+2,65+2,65+2,68+0,68+0,68+0,68+0,68+0,69+2,69+2,69+2,68+2,68+2,68+2,68+2,68+2,64+2,66+2,66+2,66+2,64+2,64+2,63+2,63+2,63+2,64+2,16+2
240783,T. Campbell,Tyrese Kai Campbell,ST,72,76,3300000,39000,25,12/28/1999,183,82,14.0,Championship,1794.0,Sheffield United,ST,23.0,,8/11/2024,2027.0,14,England,,,Left,4,3,1,Normal (170-185),6500000.0,,"Finesse Shot, Low Driven Shot",81.0,72.0,60.0,71.0,33.0,71.0,59,73,64,65,65,71,58,54,48,69,82,81,76,69,70,77,82,73,74,65,60,28,72,63,73,67,31,31,24,6,13,13,12,14,,72+2,72+2,72+2,70+0,71+0,71+0,71+0,70+0,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,54+2,50+2,50+2,50+2,54+2,51+2,47+2,47+2,47+2,51+2,18+2
251281,S. Köhler,Sven Köhler,"CDM, CM, CB",67,67,900000,5000,28,11/8/1996,185,83,20.0,2. Bundesliga,110500.0,Eintracht Braunschweig,CB,27.0,,7/1/2024,2027.0,21,Germany,,,Right,3,2,1,Normal (185+),1400000.0,,Long Ball Pass,61.0,58.0,61.0,60.0,61.0,80.0,45,50,55,67,58,55,62,55,68,64,63,59,65,62,67,71,71,89,76,64,81,61,59,64,48,65,60,63,60,14,10,6,10,13,,60+2,60+2,60+2,59+0,61+0,61+0,61+0,59+0,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,63+2,66+1,66+1,66+1,63+2,62+2,64+2,64+2,64+2,62+2,17+2
224921,Adrián Marín,Adrián Marín Gómez,"LB, LM",71,71,1700000,6000,28,1/9/1997,181,73,39.0,Major League Soccer,112606.0,Orlando City SC,SUB,21.0,,8/8/2025,2026.0,45,Spain,,,Left,2,3,1,Normal (170-185),2600000.0,,"Block, Long Throw",71.0,48.0,63.0,66.0,69.0,71.0,68,43,66,67,50,64,65,40,65,68,68,74,70,70,60,63,74,72,71,42,71,72,58,57,42,64,68,69,65,9,14,14,8,8,,61+2,61+2,61+2,63+0,62+0,62+0,62+0,63+0,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,69+2,17+2
270764,Léo Borges,Leonardo Borges da Silva,"CB, LB, LM",69,73,1800000,4000,24,1/3/2001,179,77,66.0,Ekstraklasa,110746.0,Pogoń Szczecin,LCB,4.0,,7/10/2022,2027.0,54,Brazil,,,Left,3,2,1,Normal (170-185),2600000.0,,Long Ball Pass,71.0,45.0,64.0,63.0,68.0,77.0,65,42,62,67,48,60,64,55,65,65,72,71,66,61,71,54,79,81,79,43,66,68,57,57,38,64,68,71,67,14,11,10,8,10,,58+2,58+2,58+2,61+0,59+0,59+0,59+0,61+0,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,68+2,68+2,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,16+2
