transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,units_sold,gross_revenue_usd,discount_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-106107,2018,12,4,Latvia,LVA,Europe,PS4,Legacy Edition,Digital,454,3722.8,59,199,255,9869,524,7367,2502,7367,14.1,47.6,1,Christmas,1,4.38,12,2.04,EUR,0.8989,98,0.85,2.13,17740.91,Mature,44.4,55.6,Winter,Christmas,Action-Adventure,Gen8
GTA5-101329,2014,10,4,United Arab Emirates,ARE,Asia,PS3,Standard Edition,Physical,473,12709.51,10.4,297,176,31913,2285,19681,12232,19681,16.5,50,0,None,0,4.29,11,5.5,AED,3.6731,98,29.33,9.38,44421.19,Growth,47.1,52.9,Autumn,None,Action-Adventure,Gen7
GTA5-113866,2025,9,3,Lebanon,LBN,Asia,PC,Standard Edition,Digital,314,3680.08,21.8,93,221,15928,1008,9969,5959,9969,14.8,31.2,0,Xbox Sale,1,4.45,7,2.56,LBP,88997.5398,98,1.18,6.78,10906.45,Legacy,52.4,47.6,Autumn,Xbox Sale,Action-Adventure,PC
GTA5-109418,2021,11,4,Netherlands,NLD,Europe,Xbox One,Premium Edition,Digital,1549,Lost,40.9,592,957,45052,3924,26815,18237,26815,14.8,47.2,1,Black Friday,1,4.53,22,3.98,EUR,0.8999,98,94.27,18.72,56203.51,Legacy,55.4,44.6,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-105612,2018,7,3,New Zealand,NZL,Oceania,PS3,Standard Edition,Physical,352,Lost,53,164,188,23279,1322,13661,7124,16119,13.5,37.3,0,Steam Summer Sale,1,4.4,9,3.98,NZD,1.6343,98,11.84,4.67,44000.07,Mature,46.1,53.9,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-105682,2018,8,3,Denmark,DNK,Europe,PC,Standard Edition,Digital,763,10437.84,54.4,395,368,35854,2962,20396,15458,20396,14.3,46.7,0,Rockstar Sale,1,4.77,8,2.7,DKK,6.9548,98,20.11,5.95,62131.39,Mature,41.8,58.2,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-102434,2015,10,4,Kuwait,KWT,Asia,Xbox One,Criminal Enterprise Starter Pack,Physical,163,Lost,0.7,86,77,12953,921,9675,3278,9675,13.6,33.4,0,None,0,4.61,3,1.29,KWD,0.3114,98,5.81,3.5,51871.32,Mature,51.8,48.2,Autumn,None,Action-Adventure,Gen8
GTA5-102843,2016,2,1,Malaysia,MYS,Asia,PS4,Standard Edition,Physical,581,Lost,18.6,352,229,30322,2574,21355,8967,21355,15.8,42.3,0,None,0,4.4,13,4.78,MYR,4.6136,98,23.14,31.03,11651.64,Mature,57,43,Winter,None,Action-Adventure,Gen8
GTA5-104999,2018,1,1,Argentina,ARG,South America,PS4,Premium Edition,Physical,673,Lost,43.1,304,369,19127,1216,12767,6360,12767,18.7,51.9,1,New Year Sale,1,4.24,10,2.27,ARS,349.9268,98,26.21,44.36,15388.98,Mature,42.8,57.2,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-101126,2014,8,3,Estonia,EST,Europe,PS3,Premium Edition,Physical,259,Lost,38.7,157,102,12792,718,8192,4600,8192,14.1,52.1,0,Rockstar Sale,1,4.62,4,3.13,EUR,0.9102,97.1,0.66,1.32,19605.44,Growth,50.5,49.5,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-112396,2024,6,2,Sweden,SWE,Europe,Xbox Series X|S,Standard Edition,Digital,764,5072.96,55.7,218,546,41970,2099,23125,18845,23125,16.2,52.2,0,Steam Summer Sale,1,4.48,10,3.4,SEK,10.3775,98,51.95,10.88,67824.51,Growth,45.5,54.5,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-102335,2015,9,3,Slovenia,SVN,Europe,PC,Standard Edition,Digital,543,Lost,40.6,293,250,15895,1112,10484,5411,10484,16.7,44.5,0,Xbox Sale,1,4.56,9,4.6,EUR,0.9067,98,1.53,2.16,24561.75,Growth,35.5,64.5,Autumn,Xbox Sale,Action-Adventure,PC
GTA5-101485,2014,12,4,Hungary,HUN,Europe,PS4,Premium Edition,Physical,930,Lost,36.1,484,446,17476,1165,10419,7057,10419,15.1,45.4,1,Christmas,1,4.52,7,2.43,HUF,356.6441,98,5.52,10.11,14231.13,Growth,40.2,59.8,Winter,Christmas,Action-Adventure,Gen8
GTA5-103039,2016,4,2,Azerbaijan,AZE,Asia,PC,Premium Edition,Digital,210,Lost,1.3,111,99,9049,596,6176,2873,6176,15,45.1,0,None,0,4.65,3,2.22,AZN,1.7019,98,1.55,9.84,8183.57,Mature,46.7,53.3,Spring,None,Action-Adventure,PC
GTA5-101993,2015,5,2,Algeria,DZA,Africa,Xbox One,Standard Edition,Physical,253,Lost,57.9,128,125,10522,660,7269,3253,7269,13.2,43.5,0,Epic Mega Sale,1,4.69,6,4.76,DZD,135.5067,98,5.06,38.98,5789.43,Growth,54.7,45.3,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-102825,2016,2,1,Slovenia,SVN,Europe,PS3,Standard Edition,Physical,171,Lost,19.9,82,89,8312,694,5069,3243,5069,15.6,41.3,0,None,0,4.47,4,0.1,EUR,0.9054,98,1.56,2.17,24923.93,Mature,45.6,54.4,Winter,None,Action-Adventure,Gen7
GTA5-108042,2020,8,3,Latvia,LVA,Europe,PC,Standard Edition,Digital,265,3097.85,41.5,103,162,15107,955,10421,4686,10421,17.6,46.7,0,Rockstar Sale,1,4.39,6,3.58,EUR,0.9002,98,0.87,2.17,17960.71,Mature,50,50,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-101202,2014,9,3,Israel,ISR,Asia,PS3,Legacy Edition,Physical,623,Lost,38.6,384,239,23290,1236,14997,8293,14997,16.1,49.4,0,Xbox Sale,1,4.61,17,3.76,ILS,3.7107,93,17.94,8.25,37757.36,Growth,46.4,53.6,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-100957,2014,7,3,United States,USA,North America,PS3,Legacy Edition,Physical,4015,Lost,51,2073,1942,126379,6720,78058,48321,78058,17.6,62.5,0,Steam Summer Sale,1,4.59,88,2.86,USD,1.0088,96.6,5600.11,321.23,54479.2,Growth,47.8,52.2,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-104747,2017,10,4,Kazakhstan,KAZ,Asia,Xbox 360,Standard Edition,Physical,139,Lost,11,72,67,11414,715,6534,4880,6534,11.4,46.7,0,None,0,4.32,3,0.6,KZT,453.5155,98,7.47,17.91,14480.62,Mature,43.7,56.3,Autumn,None,Action-Adventure,Gen7
GTA5-109254,2021,9,3,Fiji,FJI,Oceania,Xbox One,Standard Edition,Digital,75,Lost,46.2,27,48,4048,314,2546,1502,2546,14.3,51.8,0,Xbox Sale,1,4.75,3,1.09,FJD,2.2786,98,0.04,0.99,5757.73,Legacy,43,57,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-100880,2014,6,2,Switzerland,CHE,Europe,PS3,Criminal Enterprise Starter Pack,Physical,969,Lost,43.9,586,383,23707,2085,16104,7603,16104,14.9,35.4,0,Steam Summer Sale,1,4.43,20,1.53,CHF,0.883,97.2,45.48,8.23,86345.48,Growth,44.2,55.8,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-113829,2025,9,3,Argentina,ARG,South America,PS5,Standard Edition,Digital,627,Lost,43.8,181,446,20155,1631,11090,9065,11090,15.7,51.7,0,Xbox Sale,1,4.46,14,2.26,ARS,354.3713,98,30.54,48.24,16486.34,Growth,33.9,66.1,Autumn,Xbox Sale,Action-Adventure,Gen9
GTA5-103993,2017,2,1,Bulgaria,BGR,Europe,PS4,Standard Edition,Physical,225,7260.75,19.3,111,114,13017,808,7937,5080,7937,11.1,40.6,0,None,0,4.55,3,3.14,BGN,1.7948,98,1.84,7.53,8487.59,Mature,50.1,49.9,Winter,None,Action-Adventure,Gen8
GTA5-101690,2015,2,1,Estonia,EST,Europe,Xbox One,Legacy Edition,Physical,192,Lost,14.6,103,89,15829,947,10860,4969,10860,14.2,40,0,None,0,4.75,5,1.35,EUR,0.8937,98,0.67,1.33,19549.24,Growth,41.3,58.7,Winter,None,Action-Adventure,Gen8
GTA5-105456,2018,5,2,Ghana,GHA,Africa,PC,Premium Edition,Digital,264,Lost,67.1,116,148,10893,731,6878,4015,6878,14,38.4,0,Epic Mega Sale,1,4.64,5,6.24,GHS,12.0993,98,1.31,27.56,2483.47,Mature,48,52,Spring,Epic Mega Sale,Action-Adventure,PC
GTA5-105081,2018,1,1,Saudi Arabia,SAU,Asia,Xbox One,Premium Edition,Physical,955,24285.65,36.4,466,489,39847,2008,28880,10967,28880,13.1,43.7,1,New Year Sale,1,4.43,21,4.45,SAR,3.7193,98,63.41,31.69,26054.6,Mature,40.1,59.9,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-110459,2022,9,3,Mexico,MEX,North America,PS4,Standard Edition,Digital,842,Lost,31.7,313,529,35700,1861,26519,9181,26519,14.9,55.6,0,Xbox Sale,1,4.7,15,3.85,MXN,18.3711,98,134.7,135.61,14108.83,Legacy,48.8,51.2,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-109762,2022,2,1,Greece,GRC,Europe,PC,Standard Edition,Digital,367,Lost,18.2,124,243,21750,1122,14066,7684,14066,18.5,46.3,0,None,0,4.67,5,3.94,EUR,0.892,98,10.33,12.15,24156.83,Legacy,48.6,51.4,Winter,None,Action-Adventure,PC
GTA5-106037,2018,11,4,Mexico,MEX,North America,PS4,Premium Edition,Physical,1434,15243.42,46.8,641,793,33377,2417,21724,11653,21724,16.6,45.4,1,Black Friday,1,4.73,40,3.87,MXN,18.5819,98,118.17,130.04,12907.84,Mature,49.9,50.1,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-104247,2017,5,2,Portugal,PRT,Europe,Xbox 360,Standard Edition,Digital,404,9716.2,19.8,219,185,18285,1070,13084,5201,13084,18.5,48.6,0,Epic Mega Sale,1,4.5,10,1.26,EUR,0.9079,98,10.72,10.49,22819.49,Mature,46,54,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-105244,2018,3,1,Ukraine,UKR,Europe,PC,Standard Edition,Digital,438,6070.68,53.8,234,204,18284,1592,10822,7462,10822,13.3,42,0,PlayStation Sale,1,4.32,6,0.1,UAH,38.492,98,7.05,47.62,4628.09,Mature,47.4,52.6,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-110652,2022,11,4,Ecuador,ECU,South America,Xbox Series X|S,Criminal Enterprise Starter Pack,Digital,132,1635.48,38,51,81,5067,271,3597,1470,3597,14.9,42,1,Black Friday,1,4.79,3,2.88,USD,1.0017,98,1.32,17.82,7743.84,Launch,45.8,54.2,Autumn,Black Friday,Action-Adventure,Gen9
GTA5-103550,2016,9,3,Chile,CHL,South America,PS4,Standard Edition,Physical,292,8044.6,31.1,151,141,12268,635,8156,4112,8156,14,47.2,0,Xbox Sale,1,4.6,4,3.03,CLP,896.7547,98,7.56,17.7,16694.86,Mature,54.7,45.3,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-103934,2017,1,1,Brazil,BRA,South America,PS3,Standard Edition,Physical,1059,Lost,46.8,570,489,34227,2253,21896,12331,21896,14.6,30.6,1,New Year Sale,1,4.48,16,4.37,BRL,5.1349,98,242.69,209.99,12898.77,Mature,31.1,68.9,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-101096,2014,8,3,Israel,ISR,Asia,Xbox 360,Standard Edition,Physical,696,9145.44,56.2,442,254,32876,2863,20512,12364,20512,18.3,51.2,0,Rockstar Sale,1,4.65,17,3.69,ILS,3.6531,91.9,17.88,8.24,37681.17,Growth,46.5,53.5,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-111979,2024,1,1,Lithuania,LTU,Europe,PC,Standard Edition,Digital,866,6971.3,46.3,273,593,19067,1469,11995,7072,11995,14.5,35.5,1,New Year Sale,1,4.71,14,3.59,EUR,0.904,98,1.72,3.27,20532.48,Legacy,55.3,44.7,Winter,New Year Sale,Action-Adventure,PC
GTA5-112538,2024,7,3,Ghana,GHA,Africa,PS5,Standard Edition,Digital,356,3285.88,38.4,106,250,11859,941,7806,4053,7806,13.4,39.8,0,Steam Summer Sale,1,4.45,8,3.1,GHS,12.0632,98,1.74,29.49,3079.6,Growth,38.9,61.1,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-108557,2021,2,1,Colombia,COL,South America,PC,Standard Edition,Digital,359,6013.25,16.2,141,218,17967,911,11350,6617,11350,13.9,32.6,0,None,0,4.51,8,2.96,COP,3980.8236,98,14.75,51.35,9975.94,Legacy,38.9,61.1,Winter,None,Action-Adventure,PC
GTA5-107307,2020,1,1,Uruguay,URY,South America,Xbox One,Standard Edition,Digital,187,1855.04,50.4,75,112,4748,387,2890,1858,2890,11,42.8,1,New Year Sale,1,4.36,3,1.89,UYU,40.4779,98,0.67,3.67,18931.7,Mature,44.6,55.4,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-100703,2014,4,2,New Zealand,NZL,Oceania,Xbox 360,Legacy Edition,Physical,422,12655.78,0,245,177,23865,1836,16154,7711,16154,16.2,44.7,0,None,0,4.65,11,2.52,NZD,1.636,95.5,10.81,4.46,42078.73,Growth,42,58,Spring,None,Action-Adventure,Gen7
GTA5-111545,2023,9,3,India,IND,Asia,PS4,Premium Edition,Digital,1810,14805.8,45.4,512,1298,69360,4629,42214,27146,42214,18.6,57.3,0,Xbox Sale,1,4.78,43,1.73,INR,82.0146,98,456.07,1406.97,2894.22,Legacy,48.5,51.5,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-111875,2023,12,4,Georgia,GEO,Asia,PS4,Legacy Edition,Digital,393,Lost,44.9,126,267,10474,826,6496,2856,7665,16.7,55.5,1,Christmas,1,4.46,5,3.49,GEL,2.6976,98,0.44,4.17,6555.81,Legacy,50.3,49.7,Winter,Christmas,Action-Adventure,Gen8
GTA5-103119,2016,5,2,Jordan,JOR,Asia,PS4,Premium Edition,Physical,262,Lost,65,127,135,8833,719,6048,2785,6048,17.6,42.8,0,Epic Mega Sale,1,4.61,4,4.21,JOD,0.7041,98,0.63,6.74,4830.05,Mature,58.3,41.7,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-104947,2017,12,4,Israel,ISR,Asia,Xbox 360,Premium Edition,Physical,682,Lost,59.8,347,335,22224,1465,12333,7510,14552,14.9,58.8,1,Christmas,1,4.6,16,4.48,ILS,3.6966,98,19.4,8.55,39401.07,Mature,39.9,60.1,Winter,Christmas,Action-Adventure,Gen7
GTA5-105985,2018,11,4,Azerbaijan,AZE,Asia,Xbox 360,Premium Edition,Digital,389,Lost,50.6,173,216,6881,589,4404,2477,4404,11.6,38.8,1,Black Friday,1,4.6,7,3.26,AZN,1.7185,98,1.7,10.13,8726.4,Mature,37.6,62.4,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-114343,2026,2,1,Australia,AUS,Oceania,PC,Standard Edition,Digital,1906,Lost,17.6,424,1482,140464,10359,88840,51624,88840,17.8,56.4,0,None,0,4.7,38,2.22,AUD,1.4936,98,285.7,26.54,74756.45,Legacy,42.8,57.2,Winter,None,Action-Adventure,PC
GTA5-102480,2015,10,4,Ethiopia,ETH,Africa,Xbox One,Standard Edition,Physical,71,2526.89,11,36,35,5887,345,4233,1654,4233,14.9,36.7,0,None,0,4.59,3,3.43,ETB,54.937,98,0.98,98.93,772.32,Mature,46.1,53.9,Autumn,None,Action-Adventure,Gen8
GTA5-103042,2016,4,2,Ukraine,UKR,Europe,Xbox One,Legacy Edition,Physical,266,Lost,0,154,112,11947,770,6583,5364,6583,12.1,50.1,0,None,0,4.63,3,2.5,UAH,37.4273,98,6.59,46.63,4415.19,Mature,37.1,62.9,Spring,None,Action-Adventure,Gen8
GTA5-101263,2014,10,4,France,FRA,Europe,PS3,Standard Edition,Physical,998,28852.18,3.6,534,464,68246,4234,41671,26575,41671,16,54.9,0,None,0,4.75,15,0.82,EUR,0.9035,98,451.53,67.28,43692.82,Growth,41.7,58.3,Autumn,None,Action-Adventure,Gen7
GTA5-102054,2015,6,2,Azerbaijan,AZE,Asia,PS3,Premium Edition,Physical,166,Lost,18.9,86,80,6399,399,4223,2176,4223,14.2,38,0,Steam Summer Sale,1,4.55,3,2.22,AZN,1.6925,98,1.52,9.75,8097.08,Growth,48.8,51.2,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-113808,2025,8,3,South Africa,ZAF,Africa,PS4,Criminal Enterprise Starter Pack,Digital,805,Lost,48.8,199,606,46687,3468,28211,18476,28211,14.8,44.6,0,Rockstar Sale,1,4.48,15,1.45,ZAR,18.938,98,33.18,60.82,9470.85,Legacy,43.4,56.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111669,2023,10,4,Philippines,PHL,Asia,Xbox One,Standard Edition,Digital,487,5878.09,19.5,173,314,32290,2465,23045,9245,23045,16.5,40,0,None,0,4.49,10,5.48,PHP,56.41,98,27.91,110.23,4396.56,Legacy,48.1,51.9,Autumn,None,Action-Adventure,Gen8
GTA5-101155,2014,9,3,Mexico,MEX,North America,Xbox 360,Standard Edition,Physical,736,Lost,39.9,422,314,26629,1788,15373,11256,15373,13.5,37.3,0,Xbox Sale,1,4.45,7,2.88,MXN,18.6896,87,99.34,124.24,11357.54,Growth,37.2,62.8,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-104925,2017,12,4,Cambodia,KHM,Asia,PC,Standard Edition,Digital,172,Lost,53.1,75,97,3840,262,2312,1117,2728,13.3,48.2,1,Christmas,1,4.63,3,4.45,KHR,4106.5818,98,0.15,15.83,1484.95,Mature,47.1,52.9,Winter,Christmas,Action-Adventure,PC
GTA5-104607,2017,8,3,Uruguay,URY,South America,Xbox 360,Standard Edition,Digital,89,1276.26,52.2,48,41,2386,141,1446,940,1446,12.5,38.3,0,Rockstar Sale,1,4.6,3,4.83,UYU,39.7124,98,0.61,3.57,17739.86,Mature,36.7,63.3,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-112258,2024,4,2,South Africa,ZAF,Africa,Xbox Series X|S,Criminal Enterprise Starter Pack,Digital,373,5117.56,8.5,114,259,33084,2416,20726,12358,20726,13.8,50.5,0,None,0,4.66,10,1.91,ZAR,18.9114,98,31.71,59.94,9185.79,Growth,33.4,66.6,Spring,None,Action-Adventure,Gen9
GTA5-100642,2014,3,1,Taiwan,TWN,Asia,PS3,Standard Edition,Physical,1166,Lost,36.5,677,489,51973,4281,38256,13717,38256,17.6,67,0,PlayStation Sale,1,4.63,13,0.69,TWD,31.4193,90,45.93,23.3,22002.52,Launch,44.8,55.2,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-113283,2025,3,1,Lithuania,LTU,Europe,PS4,Standard Edition,Digital,379,2546.88,55.2,96,283,12995,821,7724,5271,7724,15.1,48.2,0,PlayStation Sale,1,4.65,10,5.28,EUR,0.8964,98,1.78,3.31,21040.26,Legacy,34.7,65.3,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-107956,2020,7,3,Serbia,SRB,Europe,PS4,Standard Edition,Digital,383,Lost,58.9,151,232,18887,1449,13251,5636,13251,13.9,31.7,0,Steam Summer Sale,1,4.7,8,6.64,RSD,104.2502,98,1.61,7.82,7158.71,Mature,45.3,54.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-110867,2023,2,1,France,FRA,Europe,Xbox Series X|S,Standard Edition,Digital,798,Lost,15.1,267,531,77585,6168,53769,23816,53769,18.9,46,0,None,0,4.51,8,1.41,EUR,0.9047,98,549.04,73.7,48500.78,Launch,45.7,54.3,Winter,None,Action-Adventure,Gen9
GTA5-107520,2020,3,1,India,IND,Asia,PS4,Premium Edition,Digital,2293,Lost,53.2,895,1398,51122,2896,34837,16285,34837,18.1,58.4,0,PlayStation Sale,1,4.63,23,4.79,INR,81.1604,98,367.01,1354.11,2419.93,Mature,42.6,57.4,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-105177,2018,2,1,Armenia,ARM,Asia,PC,Standard Edition,Digital,119,3168.97,11.2,63,56,7250,595,5434,1816,5434,15.7,46.6,0,None,0,4.6,3,2.71,AMD,394.5201,98,0.19,3.07,4739.42,Mature,50.4,49.6,Winter,None,Action-Adventure,PC
GTA5-111513,2023,8,3,Mexico,MEX,North America,PS4,Standard Edition,Digital,1061,Lost,46.9,338,723,55711,4364,39932,15779,39932,17.6,47.2,0,Rockstar Sale,1,4.37,17,3.33,MXN,18.5515,98,140.31,136.98,14550.18,Legacy,54,46,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-114123,2025,12,4,France,FRA,Europe,Xbox One,Premium Edition,Digital,4055,31182.95,48.7,954,3101,106619,7666,61622,44997,61622,15.9,44.8,1,Christmas,1,4.47,67,4.49,EUR,0.9076,98,582.29,76.02,49867.83,Legacy,44,56,Winter,Christmas,Action-Adventure,Gen8
GTA5-111265,2023,6,2,Ukraine,UKR,Europe,PC,Premium Edition,Digital,684,5923.44,42.2,242,442,27190,1452,18185,9005,18185,17.5,34.1,0,Steam Summer Sale,1,4.51,17,4.23,UAH,37.7731,98,8.82,50.43,5463.94,Legacy,47.6,52.4,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-108695,2021,3,1,China,CHN,Asia,PS4,Standard Edition,Digital,3246,32395.08,50.1,1176,2070,124951,9524,70550,54401,70550,16.8,28.6,0,PlayStation Sale,1,4.75,58,3.18,CNY,7.0269,98,3865.67,1515.53,12263.02,Legacy,47.6,52.4,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-107461,2020,2,1,Oman,OMN,Asia,PS4,Premium Edition,Digital,228,Lost,21.3,102,126,11770,619,8161,3609,8161,16.2,42.8,0,None,0,4.48,3,3.36,OMR,0.3851,98,2.05,4.32,21232,Mature,44,56,Winter,None,Action-Adventure,Gen8
GTA5-109752,2022,2,1,Myanmar,MMR,Asia,PS4,Criminal Enterprise Starter Pack,Digital,108,1841.4,14.7,41,67,6350,479,4296,2054,4296,16,47.9,0,None,0,4.33,3,1.81,MMK,2079.4248,98,1.15,58.54,2038.8,Legacy,36.8,63.2,Winter,None,Action-Adventure,Gen8
GTA5-106656,2019,6,2,Cambodia,KHM,Asia,Xbox One,Premium Edition,Digital,56,Lost,40.8,23,33,2558,165,1724,834,1724,15.3,46.1,0,Steam Summer Sale,1,4.51,3,2.35,KHR,4150.6974,98,0.17,16.09,1646.28,Mature,60.3,39.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-103636,2016,10,4,Lebanon,LBN,Asia,PC,Standard Edition,Digital,117,Lost,4,54,63,10092,647,5748,3263,6782,14,45.6,0,None,1,4.55,3,5.54,LBP,89252.4789,98,1,6.15,10136,Mature,45.1,54.9,Autumn,Bikers DLC,Action-Adventure,PC
GTA5-110849,2023,1,1,Colombia,COL,South America,Xbox One,Standard Edition,Digital,416,3872.96,37.9,144,272,14548,889,8789,5759,8789,14,42.1,1,New Year Sale,1,4.2,11,4.13,COP,4043.8472,98,15.67,52.43,10376.92,Legacy,36.8,63.2,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-110215,2022,7,3,Ghana,GHA,Africa,Xbox Series X|S,Standard Edition,Digital,243,3127.41,35.6,96,147,11649,612,7518,4131,7518,17.8,50.8,0,Steam Summer Sale,1,4.7,4,4.52,GHS,12.1058,98,1.58,28.85,2846.49,Launch,53.4,46.6,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-103620,2016,10,4,South Africa,ZAF,Africa,PS3,Premium Edition,Physical,219,Lost,0,119,100,25137,1507,12911,9533,15234,13.8,50.6,0,None,1,4.61,6,3.06,ZAR,18.7693,98,25.52,55.22,8023.12,Mature,47.9,52.1,Autumn,Bikers DLC,Action-Adventure,Gen7
GTA5-105573,2018,7,3,Uruguay,URY,South America,PC,Legacy Edition,Digital,154,Lost,65.6,77,77,6476,426,3614,2169,4264,13.9,39.7,0,Steam Summer Sale,1,4.53,3,3.79,UYU,39.8842,98,0.63,3.61,18081.88,Mature,45.3,54.7,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-102061,2015,6,2,Jordan,JOR,Asia,PC,Standard Edition,Digital,304,Lost,38.6,160,144,10030,645,6697,3333,6697,12.8,27.4,0,Steam Summer Sale,1,4.76,3,1.08,JOD,0.7087,98,0.61,6.67,4732.26,Growth,46.8,53.2,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107693,2020,5,2,Finland,FIN,Europe,PS3,Standard Edition,Digital,492,4870.8,50.5,214,278,21181,1716,14104,7077,14104,17.4,46.9,0,Epic Mega Sale,1,4.69,13,5.92,EUR,0.8986,98,15.99,5.85,53390.12,Mature,49.5,50.5,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-105548,2018,6,2,Fiji,FJI,Oceania,Xbox One,Standard Edition,Digital,86,Lost,34.9,36,50,3244,199,2002,1242,2002,13.5,39.8,0,Steam Summer Sale,1,4.47,3,2.74,FJD,2.2175,98,0.03,0.95,5494.28,Mature,47.3,52.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-100908,2014,6,2,Indonesia,IDN,Asia,Xbox 360,Legacy Edition,Physical,877,Lost,28.9,518,359,37072,2361,25403,11669,25403,15.1,31.7,0,Steam Summer Sale,1,4.77,17,3.09,IDR,15672.5854,74.5,70.64,253.9,3951.79,Growth,48.2,51.8,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-100947,2014,6,2,United States,USA,North America,Xbox 360,Standard Edition,Physical,5396,69770.28,56.9,3236,2160,132021,10616,89710,42311,89710,16.9,45,0,Steam Summer Sale,1,4.88,43,5.87,USD,1.0057,95.4,5587.2,320.94,54402.73,Growth,43.1,56.9,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-105442,2018,5,2,Cyprus,CYP,Europe,Xbox One,Premium Edition,Physical,174,Lost,49.7,73,101,8068,578,5516,2552,5516,16.3,56.1,0,Epic Mega Sale,1,4.55,5,1.69,EUR,0.8812,98,0.42,0.91,28769.07,Mature,47.5,52.5,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-112284,2024,5,2,Brazil,BRA,South America,PC,Standard Edition,Digital,1730,Lost,42.3,492,1238,72589,5141,53172,19417,53172,19.7,49.4,0,Epic Mega Sale,1,4.49,15,2.3,BRL,5.0248,98,286.92,227.53,14073.87,Legacy,58,42,Spring,Epic Mega Sale,Action-Adventure,PC
GTA5-111733,2023,11,4,Thailand,THA,Asia,PC,Premium Edition,Digital,1596,13709.64,42.7,551,1045,44681,3933,31332,13349,31332,17,41.5,1,Black Friday,1,4.71,25,4.23,THB,35.2039,98,39.62,75.43,8207.67,Legacy,46.7,53.3,Autumn,Black Friday,Action-Adventure,PC
GTA5-107522,2020,3,1,Singapore,SGP,Asia,Xbox 360,Standard Edition,Digital,541,Lost,50.1,223,318,27450,1578,20353,7097,20353,16.7,47.7,0,PlayStation Sale,1,4.43,13,3.7,SGD,1.328,98,21.58,5.84,57733.69,Mature,40.5,59.5,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-111514,2023,8,3,Brazil,BRA,South America,PS5,Standard Edition,Digital,1441,Lost,54.4,467,974,44719,3312,30556,14163,30556,16.9,50.3,0,Rockstar Sale,1,4.32,34,4.06,BRL,5.0397,98,282.92,225.67,13991.84,Growth,42.6,57.4,Summer,Rockstar Sale,Action-Adventure,Gen9
