ID,Age,Sex,EducationLevel,Country,Background,EmotionalStabilityScore,SocialEnergyScore,OpennessScore,CooperationScore,SelfDisciplineScore,ImpulseControlScore,NoveltySeekingScore,Marijuana,LSD,Mushroom,Psychotropic,Ex
883,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.67825,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,0,0,0,0,0
884,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,1.60383,-1.92173,0.29338,-0.60633,-1.13788,0.52975,0.40148,1,1,1,1,1
885,-0.07854,0.48246,0.45468,0.96082,-0.31685,-2.21844,0.47617,1.24033,0.94156,1.63088,-1.37983,-2.07848,0,0,0,0,0
886,-0.07854,-0.48246,-0.61113,-0.57009,-1.10702,-0.34799,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,2,0,0,0,0
887,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.16767,-0.17779,-0.30172,0.12331,0.19268,-0.52593,0,0,0,0,0
888,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,0,0,0,1,0
889,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.14882,0.32197,-0.58331,1.2861,0.58489,0.52975,1.2247,2,0,0,1,0
890,-0.07854,-0.48246,-0.61113,-0.57009,0.1144,1.49158,-1.09207,0.44585,-1.6209,-1.25773,1.29221,1.2247,1,0,0,0,1
891,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.62967,1.11406,0.58331,-0.60633,-1.13788,0.52975,1.2247,2,2,0,1,1
892,1.09449,-0.48246,-1.22751,0.96082,-0.31685,0.41667,-0.94779,-0.58331,1.45039,-1.25773,-0.21712,0.40148,0,0,0,0,0
893,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.92104,-0.43999,-0.31776,0.76096,-0.00665,-0.71126,-0.52593,0,0,0,0,0
894,1.82213,0.48246,-2.43591,0.96082,-0.31685,-1.05308,0.00332,-0.01928,1.61108,1.13407,-0.71126,-1.54858,0,0,0,0,0
895,-0.07854,0.48246,-0.05921,0.96082,0.1144,0.62967,0.00332,-0.17779,-0.76096,-0.40581,0.19268,-0.21575,1,0,0,0,0
896,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.43907,-1.92173,0.14143,1.2861,2.63199,-1.37983,-0.52593,2,1,1,1,0
897,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.31287,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,2,0,1,1,0
898,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.13606,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,0,0,0,0,0
899,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.24649,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,0,0,0,0,0
900,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.22393,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,0,0,0,0,0
901,-0.95197,-0.48246,0.45468,0.96082,0.1144,-2.05048,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.2247,1,0,0,0,0
902,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,1,0,0,1,0
903,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.43999,0.58331,1.45039,1.30612,-0.71126,-1.18084,0,0,0,0,0
904,0.49788,0.48246,-0.05921,0.96082,0.1144,1.02119,0.47617,0.44585,-0.60633,-0.89891,1.29221,0.40148,1,1,1,1,1
905,0.49788,-0.48246,1.16365,0.96082,-0.31685,1.49158,-0.94779,-0.58331,-1.34289,1.30612,-0.71126,-0.84637,0,0,0,0,1
906,1.09449,-0.48246,-2.43591,0.96082,-1.10702,-0.14882,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,2,0,0,0,0
907,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.02119,0.47617,0.44585,0.76096,-0.14277,1.86203,1.2247,0,0,0,0,1
908,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.67825,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,0,0,0,0,0
909,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.46725,-1.92173,-1.42424,-0.76096,-0.52745,-1.37983,-2.07848,0,0,0,0,0
910,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,1.8399,-1.09207,0.14143,-1.34289,-0.00665,-0.21712,-0.84637,2,1,1,0,2
911,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.92104,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.84637,0,0,0,0,0
912,1.09449,-0.48246,1.98437,-0.57009,0.1144,0.52135,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,1,0,0,0,0
913,0.49788,-0.48246,0.45468,0.96082,-1.10702,-1.05308,0.96248,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,2,0,0,0,0
914,-0.95197,0.48246,-2.43591,0.96082,-1.10702,0.91093,-0.15487,-0.01928,-0.15487,-0.40581,0.88113,-0.84637,2,0,0,1,1
915,-0.95197,-0.48246,-1.22751,-0.57009,-1.10702,1.13281,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,2,1,1,1,1
916,-0.95197,0.48246,-1.22751,-0.57009,-1.10702,-1.55078,0.63779,1.24033,0.76096,0.12331,0.19268,0.07987,2,1,1,0,0
917,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.62967,0.80523,0.29338,2.03972,1.81175,-1.37983,-0.21575,1,0,1,1,1
918,-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.69163,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,0,0,0,0,0
919,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.13281,1.45421,1.65653,1.81866,-0.78155,0.19268,-0.52593,2,1,1,0,1
920,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.79151,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,0,0,0,1,0
921,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.04257,-0.57545,-0.17779,-0.30172,0.7583,0.88113,0.40148,0,0,0,0,0
922,-0.95197,-0.48246,-1.43719,-0.57009,-1.10702,-1.55078,0.32197,0.44585,-1.21213,-0.40581,1.86203,0.07987,2,0,0,1,0
923,-0.95197,-0.48246,-2.43591,-0.46841,0.1144,-0.46725,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,1,1,2,1,0
924,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,2,0,1,1,1
925,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987,0,0,0,0,0
926,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,-1.55078,-0.15487,0.29338,-0.01729,-0.89891,0.52975,0.40148,2,0,1,0,0
927,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.13281,0.63779,1.06238,-1.47955,-1.13788,0.88113,0.7654,2,0,0,2,1
928,1.09449,-0.48246,1.98437,0.96082,-0.31685,3.27393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,0,0,0,1,2
929,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.22393,0.47617,-0.01928,-0.30172,0.25953,0.19268,-0.52593,0,0,0,0,0
930,0.49788,-0.48246,-1.7379,0.96082,-1.10702,-0.14882,0.00332,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,2,0,0,0,0
931,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,0,0,0,0,0
932,-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.04257,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,0,0,0,0,0
933,-0.07854,-0.48246,-0.61113,-0.28519,-1.10702,-1.05308,0.32197,0.7233,2.46262,-0.00665,1.29221,0.7654,2,0,1,1,0
934,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.79151,0.00332,0.44585,0.28783,1.13407,0.19268,-0.52593,0,0,0,0,0
935,-0.95197,0.48246,1.16365,0.96082,-0.31685,1.02119,1.11406,-1.42424,-0.45321,-0.78155,0.88113,1.2247,0,0,0,0,1
936,-0.07854,0.48246,0.45468,-0.57009,-1.10702,0.41667,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593,2,0,2,0,0
937,-0.07854,-0.48246,0.45468,-0.57009,0.1144,-0.92104,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,1,0,1,1,0
938,0.49788,0.48246,0.45468,-0.57009,-1.10702,-0.34799,-0.80615,2.15324,0.76096,-0.00665,1.29221,1.92173,2,0,0,0,0
939,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.8399,0.96248,-0.01928,-1.07533,-0.40581,-0.21712,0.40148,2,2,1,1,2
940,0.49788,0.48246,0.45468,0.96082,0.1144,-0.24649,-0.15487,0.88309,-0.30172,0.58489,0.19268,-0.84637,1,0,0,0,0
941,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,-1.32828,-1.23177,0.29338,-0.45321,-1.13788,0.19268,-1.18084,2,1,1,1,0
942,0.49788,-0.48246,1.98437,0.96082,-0.31685,-0.05188,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,0,0,0,0,0
943,-0.07854,-0.48246,-0.05921,-0.28519,-1.10702,1.37297,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,2,0,0,0,1
944,-0.07854,0.48246,-1.43719,0.96082,-1.10702,0.22393,0.47617,0.7233,0.43852,1.30612,0.88113,0.40148,2,0,0,0,0
945,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.57545,-0.84732,-1.21213,-0.52745,-1.37983,-1.18084,0,0,0,0,0
946,2.59171,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,-0.30033,0.29338,0.43852,0.7583,-0.21712,-0.52593,0,0,0,0,0
947,0.49788,-0.48246,-1.7379,0.96082,-1.10702,-0.05188,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.2247,2,0,0,1,0
948,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.91093,-0.15487,0.58331,1.81866,-0.52745,-0.71126,-0.84637,2,2,1,1,1
949,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,1.02119,-1.23177,-1.11902,0.13136,-0.52745,-0.71126,0.40148,1,1,1,0,1
950,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.52135,1.11406,-0.45174,-0.15487,0.41594,-0.71126,-0.84637,0,0,0,0,0
951,-0.07854,0.48246,1.16365,0.96082,-1.10702,1.37297,-0.15487,-0.45174,-0.30172,0.93949,-0.21712,0.7654,2,1,1,1,1
952,-0.07854,-0.48246,-0.61113,-0.57009,0.1144,-1.32828,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,1,0,0,1,0
953,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,0.96248,-0.17779,1.45039,1.30612,-0.71126,-0.21575,0,0,0,0,0
954,1.82213,-0.48246,0.45468,0.96082,-0.31685,0.31287,-1.50796,-1.55521,-1.07533,1.13407,-0.71126,-0.52593,0,0,0,0,0
955,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.32828,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,0,0,0,0,0
956,-0.07854,-0.48246,-0.61113,-0.57009,-1.10702,-0.34799,0.63779,1.88511,-0.60633,0.25953,0.19268,0.7654,2,0,1,1,0
957,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.13606,0.00332,1.24033,-0.01729,1.46191,-0.21712,-0.21575,0,0,0,0,0
958,-0.95197,-0.48246,-0.61113,0.24923,-1.10702,1.02119,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,2,0,1,1,1
959,1.09449,0.48246,-0.61113,0.96082,-0.31685,0.62967,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,0,0,0,0,0
960,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.69163,0.63779,0.7233,1.61108,0.25953,-1.37983,-0.84637,0,0,0,0,0
961,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.84637,0,0,0,0,0
962,1.09449,0.48246,0.45468,-0.57009,0.1144,0.22393,-0.94779,-0.97631,0.76096,-0.27607,-1.37983,1.2247,1,0,0,2,0
963,-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.31287,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,0,0,0,0,0
964,1.09449,0.48246,0.45468,-0.57009,-1.10702,-1.32828,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,2,0,0,0,0
965,0.49788,0.48246,-0.05921,-0.57009,-1.10702,-0.05188,-0.80615,-0.01928,0.59042,0.25953,-1.37983,-2.07848,2,0,0,0,0
966,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.91093,2.32338,0.29338,-1.47955,0.58489,0.88113,1.2247,0,0,0,1,1
967,0.49788,0.48246,1.16365,0.96082,-0.31685,0.04257,0.16767,0.44585,-0.30172,0.58489,-0.21712,-0.21575,0,0,0,0,0
968,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.43907,0.47617,-0.71727,-1.47955,-0.52745,1.86203,0.7654,2,0,0,0,0
969,-0.95197,0.48246,-0.61113,0.96082,0.1144,-0.05188,0.32197,0.29338,0.43852,0.7583,-0.21712,0.07987,1,0,0,0,0
970,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.7654,2,0,0,0,0
971,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.63779,-1.11902,-0.60633,1.81175,-0.21712,0.07987,0,0,0,0,0
972,0.49788,-0.48246,-0.05921,0.96082,-1.10702,-0.05188,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,2,0,0,0,0
973,-0.07854,0.48246,1.16365,-0.57009,0.1144,0.31287,-0.69509,0.29338,-0.60633,-1.13788,0.52975,0.40148,1,0,0,0,0
974,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.52135,-3.27393,-1.27553,0.28783,-1.0145,-1.37983,-1.54858,0,0,0,0,0
975,-0.95197,-0.48246,-1.22751,-0.57009,-1.10702,0.31287,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,2,0,1,1,0
976,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.41667,-0.94779,1.06238,-1.92595,0.7583,-0.21712,-0.52593,2,0,1,1,0
977,-0.07854,-0.48246,1.16365,-0.28519,-1.10702,-1.86962,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,2,1,1,1,0
978,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,-0.15487,-0.71727,0.76096,0.25953,-0.21712,-0.21575,0,0,0,0,0
979,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,1.13281,1.11406,1.43533,-1.47955,-1.78169,0.88113,0.7654,2,0,1,1,1
980,0.49788,-0.48246,0.45468,-0.09765,-0.31685,0.41667,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,0,1,0,0,0
981,0.49788,0.48246,-1.22751,-0.57009,0.1144,0.22393,-1.23177,-1.11902,-1.772,-1.38502,0.19268,0.40148,1,0,0,2,0
982,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-1.05308,-0.94779,0.88309,0.13136,-0.89891,-0.71126,-0.52593,0,0,0,2,0
983,-0.07854,0.48246,1.16365,-0.57009,0.1144,-1.43907,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,1,1,1,1,0
984,0.49788,0.48246,0.45468,0.24923,-1.10702,-2.75696,-0.69509,2.44904,-0.45321,1.46191,0.19268,1.2247,2,0,1,0,0
985,-0.07854,-0.48246,-0.61113,-0.28519,0.1144,-0.14882,-1.7625,0.14143,1.45039,-0.89891,0.19268,-0.52593,1,0,0,0,0
986,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-0.14882,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173,2,1,0,1,0
987,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.69163,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,0,0,0,0,0
988,1.82213,-0.48246,1.16365,0.96082,0.1144,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,1,0,0,1,0
989,-0.95197,0.48246,-0.61113,-0.57009,0.1144,1.37297,0.80523,2.15324,0.76096,-0.27607,-1.37983,-0.84637,1,0,0,1,1
990,-0.95197,-0.48246,-1.7379,-0.46841,0.1144,-0.46725,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,1,1,0,1,0
991,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.02119,0.00332,0.29338,1.81866,1.30612,-0.21712,-0.52593,2,1,1,1,1
992,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-1.7625,-2.39883,-1.92595,0.7583,-1.37983,-2.07848,0,0,0,0,0
993,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.31287,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,0,0,0,0,0
994,-0.07854,-0.48246,-0.61113,0.96082,-1.10702,1.23461,0.96248,0.88309,0.13136,-0.65253,0.19268,1.92173,2,0,0,1,1
995,-0.07854,0.48246,0.45468,-0.46841,-0.31685,0.04257,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,0,0,0,0,0
996,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.67825,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,0,0,0,0,0
997,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.67825,0.00332,-0.01928,-0.15487,0.58489,0.19268,-0.52593,0,0,0,0,0
998,-0.95197,0.48246,0.45468,-0.28519,0.1144,0.82562,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.2247,1,1,0,1,1
999,1.09449,0.48246,-0.61113,-0.28519,-1.10702,-0.67825,0.16767,0.14143,0.43852,0.7583,-1.37983,-1.18084,2,0,0,0,0
1000,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.1943,-0.15487,0.14143,1.45039,1.30612,-0.71126,-1.18084,0,0,0,0,0
1001,0.49788,0.48246,-1.43719,0.96082,-0.31685,-1.32828,0.32197,-0.58331,-0.01729,1.13407,-0.71126,-1.18084,0,0,0,0,0
1002,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.23461,-0.15487,-0.17779,-2.35413,-1.13788,0.88113,0.40148,2,1,1,1,1
1003,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.14882,-1.23177,-1.27553,-1.6209,-0.14277,-1.37983,-1.54858,0,0,0,0,0
1004,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.04257,0.16767,-0.71727,-0.30172,0.12331,-1.37983,-1.18084,0,0,0,0,0
1005,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.05188,-0.69509,-1.11902,1.2861,0.41594,-0.71126,-1.18084,0,0,0,0,0
1006,0.49788,0.48246,1.98437,0.96082,-0.31685,-1.86962,1.58487,0.14143,0.13136,0.7583,0.19268,-0.84637,0,0,0,0,0
1007,-0.95197,0.48246,-0.61113,0.96082,-1.10702,1.37297,0.00332,0.14143,0.13136,-0.27607,-0.71126,0.07987,2,0,2,2,1
1008,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.62967,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,2,1,1,1,1
1009,0.49788,0.48246,1.16365,0.96082,-0.31685,0.13606,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,0,0,0,0,0
1010,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.22393,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,1,0,0,0,0
1011,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.31287,-0.15487,1.06238,0.28783,0.25953,-0.21712,-0.21575,0,0,0,0,0
1012,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.58016,-0.57545,0.14143,1.11406,0.25953,-1.37983,-0.84637,0,0,0,0,0
1013,-0.07854,0.48246,0.45468,-0.09765,-0.31685,1.8399,0.80523,1.43533,1.11406,0.12331,-0.21712,0.40148,2,1,0,2,2
1014,1.82213,0.48246,0.45468,0.96082,-0.31685,-1.1943,-1.23177,-0.01928,-0.91699,-0.14277,0.88113,0.40148,0,0,0,0,0
1015,0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.34799,-0.94779,-0.17779,0.43852,0.58489,-0.71126,-0.84637,0,0,0,0,0
1016,-0.07854,0.48246,1.16365,0.96082,0.1144,0.41667,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,1,0,0,0,0
1017,-0.07854,0.48246,-0.61113,-0.57009,-1.10702,0.62967,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.2247,2,1,1,1,1
1018,-0.07854,0.48246,-0.05921,0.24923,-1.10702,-0.05188,-0.30033,-0.17779,0.28783,-0.52745,0.88113,0.07987,2,0,0,0,0
1019,0.49788,-0.48246,0.45468,-0.57009,-1.10702,-0.46725,-1.09207,0.88309,0.13136,-0.65253,-0.71126,0.40148,2,0,0,2,0
1020,-0.07854,0.48246,0.45468,-0.57009,-1.10702,0.73545,0.63779,0.58331,-0.60633,-0.14277,1.86203,0.7654,2,1,2,0,1
1021,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-0.34799,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,2,0,1,1,0
1022,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,1.8399,0.80523,1.06238,-0.91699,-0.40581,-0.71126,0.07987,1,1,1,1,2
1023,1.82213,-0.48246,-1.43719,-0.57009,0.1144,-0.67825,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,1,0,0,0,0
1024,1.82213,0.48246,1.16365,0.96082,-0.31685,-2.21844,0.47617,1.06238,-0.30172,-0.78155,0.52975,0.7654,0,0,0,0,0
1025,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,0.80523,-1.11902,-0.76096,1.81175,0.19268,0.07987,0,0,0,0,0
1026,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-1.86962,0.80523,0.7233,1.61108,-1.13788,0.19268,-0.21575,0,0,0,0,0
1027,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.52135,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,0,0,0,0,0
1028,0.49788,0.48246,1.16365,0.96082,-0.31685,0.31287,-0.57545,0.29338,-0.60633,-0.27607,0.52975,-0.21575,0,0,0,0,0
1029,-0.07854,-0.48246,0.45468,0.24923,-1.10702,1.23461,0.16767,-0.31776,0.43852,-0.78155,0.52975,0.7654,2,1,1,1,1
1030,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,0,0,0,0,0
1031,0.49788,-0.48246,-0.61113,0.96082,-1.10702,0.52135,-0.15487,0.7233,0.13136,-0.40581,-0.21712,-0.21575,2,0,0,0,0
1032,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,0,0,0,0,0
1033,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.22393,0.47617,2.15324,1.2861,0.41594,0.19268,0.7654,2,1,0,1,0
1034,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.15487,0.58331,0.43852,1.13407,0.19268,-0.21575,0,0,0,0,0
1035,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.22393,0.00332,-0.58331,-0.45321,-1.25773,-1.37983,-1.54858,0,0,0,0,0
1036,0.49788,-0.48246,-0.61113,0.96082,-0.31685,-0.34799,-0.80615,-2.09015,-1.6209,-2.18109,-2.55524,-1.18084,0,0,0,0,0
1037,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-1.1943,-2.03972,0.44585,-1.21213,-1.92173,1.86203,1.2247,2,0,0,1,0
1038,-0.07854,-0.48246,-0.61113,-0.57009,0.1144,0.62967,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,1,1,2,2,1
1039,0.49788,-0.48246,-0.05921,0.96082,-1.10702,0.41667,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,2,0,0,0,0
1040,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987,0,0,0,0,0
1041,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.04257,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,0,0,0,0,0
1042,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.24649,0.63779,-0.84732,1.81866,0.58489,-0.21712,-1.18084,0,0,0,0,0
1043,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,1.72012,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,2,1,1,2,2
1044,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-2.21844,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,2,1,1,1,0
1045,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.32828,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,0,0,0,0,0
1046,-0.07854,0.48246,1.16365,-0.28519,-0.31685,0.52135,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,0,0,0,0,0
1047,0.49788,-0.48246,-0.05921,0.96082,-1.10702,0.62967,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.2247,2,0,1,1,1
1048,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.82196,-0.94779,-0.01928,-1.21213,-1.25773,-0.71126,-1.18084,2,0,0,1,2
1049,-0.95197,0.48246,-1.22751,0.96082,-0.31685,-1.05308,0.00332,-1.42424,0.59042,-0.14277,-0.71126,0.40148,0,0,0,0,0
1050,-0.95197,0.48246,0.45468,-0.57009,-1.10702,0.73545,0.80523,1.06238,1.81866,0.25953,-0.21712,-0.21575,2,1,1,1,1
1051,-0.95197,-0.48246,-1.22751,0.96082,-1.10702,1.98437,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,2,0,0,0,2
1052,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-0.14882,1.2861,-0.58331,0.76096,-0.52745,0.52975,0.07987,0,0,0,0,0
1053,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-1.05308,0.47617,-1.11902,-0.60633,1.81175,-0.21712,-1.18084,0,0,0,0,0
1054,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.96248,-0.97631,-0.60633,-0.14277,-1.37983,-1.18084,1,0,0,0,0
1055,0.49788,0.48246,-0.61113,-0.28519,-0.31685,-0.34799,-1.50796,0.29338,0.13136,-1.64101,-0.21712,-0.84637,0,0,0,0,0
1056,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.13281,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,2,1,1,1,1
1057,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.82196,-1.7625,0.58331,-0.76096,-0.14277,1.29221,1.2247,2,1,1,0,2
1058,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.24649,0.16767,-0.31776,-0.45321,1.46191,0.19268,-0.84637,0,0,0,0,0
